"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"38","PC","James French","7","1:19.282","7:37.364","Yellow","Track","0.527","0.996","10.333","10.978","16.079","7.106","25.624","7.639","131.641"
"88","PC","Mark Kvamme","7","1:18.751","7:38.070","Yellow","Track","0.623","1.128","10.952","11.231","14.907","7.206","25.388","7.316","111.356"
"912","GTLM","Frederic Makowiecki","7","1:19.383","7:38.942","Yellow","Track","0.694","1.252","10.895","11.284","15.333","6.977","25.643","7.305","99.964"
"16","GTD","Spencer Pumpelly","7","1:17.841","7:39.732","Yellow","Track","0.527","0.986","10.839","11.106","14.728","6.783","25.583","7.289","131.641"
"6","GTD","Andrew Davis","7","1:18.110","7:40.486","Yellow","Track","0.516","0.974","11.004","11.365","14.577","6.760","25.671","7.243","134.448"
"9","GTD","Matt Bell","7","1:18.113","7:40.950","Yellow","Track","0.533","0.999","11.092","11.412","15.846","6.411","24.888","6.932","130.159"
"63","GTD","Christina Nielsen","7","1:18.514","7:41.858","Yellow","Track","0.525","1.042","11.783","11.791","14.992","6.399","25.190","6.792","132.143"
"67","GTLM","Richard Westbrook","7","1:19.962","7:44.555","Yellow","Track","0.530","1.014","10.982","12.400","15.646","6.120","25.672","7.598","130.896"
"48","GTD","Madison Snow","7","1:19.964","7:45.329","Yellow","Track","0.544","1.013","10.806","12.222","16.258","6.094","25.453","7.574","127.528"
"23","GTD","Mario Farnbacher","7","1:19.989","7:46.316","Yellow","Track","0.603","1.063","10.691","11.542","16.319","6.255","25.864","7.652","115.050"
"96","GTD","Bret Curtis","7","1:20.402","7:47.405","Yellow","Track","0.559","1.046","11.115","11.589","16.227","5.935","26.604","7.327","124.106"
"73","GTD","Patrick Lindsey","7","1:19.466","7:48.521","Yellow","Track","0.605","1.086","11.056","11.395","16.253","6.208","25.720","7.143","114.669"
"97","GTD","Michael Marsal","7","1:19.969","7:49.799","Yellow","Track","0.614","1.090","11.274","11.756","15.853","6.086","25.902","7.394","112.989"
"22","GTD","Cooper MacNeil","7","1:20.526","7:50.971","Yellow","Track","0.678","1.189","11.501","11.626","15.476","6.009","26.651","7.396","102.323"
"44","GTD","John Potter","7","1:20.754","7:51.758","Yellow","Track","0.713","1.211","11.632","11.626","15.509","6.072","26.547","7.444","97.300"
"33","GTD","Ben Keating","7","1:21.074","7:52.723","Yellow","Track","0.719","1.284","11.467","11.637","15.602","5.884","26.877","7.604","96.488"
"540","GTD","Andy Pilgrim","5","1:09.857","7:54.421","Yellow","Track","0.605","1.141","11.787","11.647","17.494","7.022","14.577","5.584","114.669"
"27","GTD","Cedric Sbirrazzuoli","6","1:05.191","7:55.105","Yellow","Track","0.478","0.849","10.408","11.360","14.952","6.800","15.383","4.961","145.136"
"52","PC","Robert Alon","8","1:32.245","8:56.644","Yellow","Track","1.169","2.033","15.874","15.375","22.876","10.058","18.173","6.687","59.346"
"8","PC","Alex Popow","8","1:32.764","8:57.761","Yellow","Track","1.251","2.125","15.855","15.832","22.342","10.257","18.483","6.619","55.456"
"7","PC","Jose Gutierrez","8","1:33.232","8:58.837","Yellow","Track","1.267","2.212","16.015","15.748","22.332","10.035","18.672","6.951","54.755"
"20","PC","Matthew McMurry","8","1:34.244","9:01.110","Yellow","Track","1.193","2.143","15.411","16.122","22.915","10.055","18.977","7.428","58.152"
"54","PC","Jonathan Bennett","8","1:35.401","9:03.370","Yellow","Track","1.107","2.045","15.343","15.963","22.963","10.321","20.027","7.632","62.669"
"85","PC","Misha Goikhberg","8","1:35.255","9:04.074","Yellow","Track","1.162","2.052","15.122","15.896","23.106","10.188","20.033","7.696","59.703"
"25","GTLM","Dirk Werner","8","1:35.830","9:06.677","Yellow","Track","1.161","2.147","15.286","15.538","23.154","10.807","20.181","7.556","59.755"
"62","GTLM","Toni Vilander","8","1:36.023","9:07.509","Yellow","Track","1.165","2.129","15.241","15.926","22.966","10.756","20.533","7.307","59.549"
"4","GTLM","Tommy Milner","8","1:36.022","9:08.537","Yellow","Track","1.161","2.113","14.822","15.967","23.261","10.613","20.417","7.668","59.755"
"66","GTLM","Joey Hand","8","1:36.598","9:10.614","Yellow","Track","1.162","2.073","14.752","15.805","22.965","10.395","21.464","7.982","59.703"
"3","GTLM","Jan Magnussen","8","1:36.723","9:11.536","Yellow","Track","1.085","1.977","14.884","15.681","22.875","10.391","21.726","8.104","63.940"
"911","GTLM","Patrick Pilet","8","1:37.127","9:13.322","Yellow","Track","1.168","2.208","13.932","16.072","22.493","10.798","21.908","8.548","59.396"
"38","PC","James French","8","1:37.059","9:14.423","Yellow","Track","1.333","2.369","13.426","15.660","22.734","10.773","22.492","8.272","52.044"
"88","PC","Mark Kvamme","8","1:37.080","9:15.150","Yellow","Track","1.351","2.198","14.213","14.936","22.978","10.908","22.464","8.032","51.351"
"912","GTLM","Frederic Makowiecki","8","1:36.983","9:15.925","Yellow","Track","1.232","2.212","13.959","14.902","23.287","10.840","22.580","7.971","56.311"
"16","GTD","Spencer Pumpelly","8","1:36.795","9:16.527","Yellow","Track","1.277","2.172","14.026","14.695","23.625","10.795","22.259","7.946","54.327"
"6","GTD","Andrew Davis","8","1:37.269","9:17.755","Yellow","Track","1.253","2.220","13.881","14.941","23.336","11.063","22.249","8.326","55.367"
"9","GTD","Matt Bell","8","1:37.434","9:18.384","Yellow","Track","1.232","2.320","13.902","15.042","23.489","10.909","22.280","8.260","56.311"
"63","GTD","Christina Nielsen","8","1:37.381","9:19.239","Yellow","Track","1.115","2.276","13.922","15.257","23.244","11.000","22.308","8.259","62.220"
"67","GTLM","Richard Westbrook","8","1:36.566","9:21.121","Yellow","Track","1.207","2.107","14.016","13.688","25.241","8.709","22.646","8.952","57.477"
"48","GTD","Madison Snow","8","1:36.537","9:21.866","Yellow","Track","1.181","2.174","13.909","13.467","25.575","8.546","22.689","8.996","58.743"
"23","GTD","Mario Farnbacher","8","1:36.491","9:22.807","Yellow","Track","1.278","2.139","13.252","13.751","25.322","8.639","22.982","9.128","54.284"
"96","GTD","Bret Curtis","8","1:36.372","9:23.777","Yellow","Track","1.120","2.098","13.782","13.730","24.608","9.046","22.794","9.194","61.942"
"73","GTD","Patrick Lindsey","8","1:36.311","9:24.832","Yellow","Track","1.204","2.094","13.734","13.158","26.293","8.154","22.504","9.170","57.620"
"97","GTD","Michael Marsal","8","1:36.346","9:26.145","Yellow","Track","1.297","2.313","14.471","12.355","26.193","8.385","22.038","9.294","53.489"
"22","GTD","Cooper MacNeil","8","1:36.510","9:27.481","Yellow","Track","1.350","2.408","14.506","12.238","25.780","8.456","22.443","9.329","51.389"
"44","GTD","John Potter","8","1:36.456","9:28.214","Yellow","Track","1.433","2.455","14.590","12.052","25.588","8.407","22.622","9.309","48.412"
"33","GTD","Ben Keating","8","1:36.186","9:28.909","Yellow","Track","1.373","2.569","14.580","12.793","24.937","8.839","21.883","9.212","50.528"
"540","GTD","Andy Pilgrim","7","1:35.843","9:30.264","Yellow","Track","1.087","2.166","15.641","12.033","24.617","8.894","22.328","9.077","63.822"
"27","GTD","Cedric Sbirrazzuoli","7","1:35.936","9:31.041","Yellow","Track","1.125","2.153","15.679","12.325","24.215","9.071","22.660","8.708","61.667"
"52","PC","Robert Alon","9","1:32.583","10:29.227","Yellow","Track","1.159","2.161","16.569","15.297","22.689","9.126","18.496","7.086","59.858"
"8","PC","Alex Popow","9","1:33.505","10:31.266","Yellow","Track","1.188","2.137","16.630","15.189","22.726","10.014","19.457","6.164","58.396"
"7","PC","Jose Gutierrez","9","1:33.546","10:32.383","Yellow","Track","1.150","2.068","16.169","15.325","22.717","9.712","19.755","6.650","60.326"
"20","PC","Matthew McMurry","9","1:32.838","10:33.948","Yellow","Track","1.295","2.288","15.615","14.695","22.468","9.838","19.572","7.067","53.571"
"54","PC","Jonathan Bennett","9","1:31.490","10:34.860","Yellow","Track","1.273","2.215","15.674","14.620","21.760","9.930","19.661","6.357","54.497"
"85","PC","Misha Goikhberg","9","1:32.296","10:36.370","Yellow","Track","1.330","2.355","15.210","15.207","22.017","9.503","19.893","6.781","52.162"
"25","GTLM","Dirk Werner","9","1:33.061","10:39.738","Yellow","Track","1.414","2.451","15.659","14.210","22.482","10.273","19.596","6.976","49.063"
"62","GTLM","Toni Vilander","9","1:32.860","10:40.369","Yellow","Track","1.363","2.433","15.820","14.301","22.742","10.226","19.259","6.716","50.899"
"4","GTLM","Tommy Milner","9","1:33.297","10:41.834","Yellow","Track","1.312","2.379","15.483","14.328","23.566","9.870","19.286","7.073","52.877"
"66","GTLM","Joey Hand","9","1:33.718","10:44.332","Yellow","Track","1.297","2.307","15.570","14.120","22.632","10.686","19.607","7.499","53.489"
"3","GTLM","Jan Magnussen","9","1:33.376","10:44.912","Yellow","Track","1.021","2.317","15.391","14.186","22.999","10.430","19.565","7.467","67.948"
"911","GTLM","Patrick Pilet","9","1:33.088","10:46.410","Yellow","Track","1.315","2.230","13.927","14.416","22.884","10.927","19.663","7.726","52.757"
"38","PC","James French","9","1:32.966","10:47.389","Yellow","Track","1.545","2.632","13.467","14.217","23.183","11.291","18.875","7.756","44.903"
"88","PC","Mark Kvamme","9","1:32.885","10:48.035","Yellow","Track","1.410","2.684","14.248","13.996","22.854","11.373","18.809","7.511","49.202"
"912","GTLM","Frederic Makowiecki","9","1:33.031","10:48.956","Yellow","Track","1.376","2.661","14.728","13.508","22.979","11.529","18.859","7.391","50.418"
"16","GTD","Spencer Pumpelly","9","1:33.229","10:49.756","Yellow","Track","1.453","2.610","14.923","13.939","22.473","11.530","18.698","7.603","47.746"
"6","GTD","Andrew Davis","9","1:33.243","10:50.998","Yellow","Track","1.449","2.636","14.750","13.783","22.460","11.444","19.153","7.568","47.878"
"9","GTD","Matt Bell","9","1:33.443","10:51.827","Yellow","Track","1.519","2.626","14.688","13.696","23.270","10.960","19.092","7.592","45.671"
"63","GTD","Christina Nielsen","9","1:33.300","10:52.539","Yellow","Track","1.428","2.675","14.619","13.503","23.621","10.685","19.435","7.334","48.582"
"67","GTLM","Richard Westbrook","9","1:33.093","10:54.214","Yellow","Track","1.493","2.327","14.851","13.579","25.618","8.428","19.013","7.784","46.467"
"48","GTD","Madison Snow","9","1:33.184","10:55.050","Yellow","Track","1.497","2.527","14.428","13.454","25.731","8.591","19.111","7.845","46.343"
"23","GTD","Mario Farnbacher","9","1:32.792","10:55.599","Yellow","Track","1.554","2.708","13.947","13.493","25.867","8.345","19.466","7.412","44.643"
"96","GTD","Bret Curtis","9","1:33.236","10:57.013","Yellow","Track","1.348","2.620","14.522","13.140","26.031","8.820","19.018","7.737","51.465"
"73","GTD","Patrick Lindsey","9","1:32.863","10:57.695","Yellow","Track","1.548","2.512","15.237","12.551","26.448","8.722","18.569","7.276","44.816"
"97","GTD","Michael Marsal","9","1:32.908","10:59.053","Yellow","Track","1.525","2.373","15.068","12.551","26.641","8.257","19.096","7.397","45.492"
"22","GTD","Cooper MacNeil","9","1:33.165","11:00.646","Yellow","Track","1.562","2.202","14.546","12.699","26.695","7.962","19.887","7.612","44.414"
"44","GTD","John Potter","9","1:33.145","11:01.359","Yellow","Track","1.560","2.071","14.884","12.536","26.423","8.038","20.063","7.570","44.471"
"33","GTD","Ben Keating","9","1:33.390","11:02.299","Yellow","Track","1.765","2.403","14.940","13.443","25.563","8.192","19.664","7.420","39.306"
"540","GTD","Andy Pilgrim","8","1:33.914","11:04.178","Yellow","Track","1.803","2.619","14.825","12.931","25.636","8.911","19.205","7.984","38.478"
"27","GTD","Cedric Sbirrazzuoli","8","1:34.161","11:05.202","Yellow","Track","1.859","2.877","15.136","12.350","25.696","8.660","19.231","8.352","37.318"
"52","PC","Robert Alon","10","1:30.613","11:59.840","Yellow","Track","1.246","2.230","17.044","15.035","21.134","9.439","18.231","6.254","55.678"
"8","PC","Alex Popow","10","1:31.418","12:02.684","Yellow","Track","1.094","2.018","16.251","15.765","21.111","9.026","19.130","7.023","63.414"
"7","PC","Jose Gutierrez","10","1:31.408","12:03.791","Yellow","Track","0.987","1.850","16.247","16.230","20.384","9.157","19.277","7.276","70.289"
"20","PC","Matthew McMurry","10","1:31.386","12:05.334","Yellow","Track","1.159","2.001","15.292","16.023","22.055","8.079","18.999","7.778","59.858"
"54","PC","Jonathan Bennett","10","1:31.580","12:06.440","Yellow","Track","1.115","1.986","15.817","15.868","21.835","8.272","19.042","7.645","62.220"
"85","PC","Misha Goikhberg","10","1:31.271","12:07.641","Yellow","Track","1.152","1.978","14.953","15.680","22.000","8.355","19.125","8.028","60.221"
"25","GTLM","Dirk Werner","10","1:29.970","12:09.708","Yellow","Track","1.189","2.156","13.198","16.061","22.551","7.706","19.163","7.946","58.347"
"62","GTLM","Toni Vilander","10","1:30.243","12:10.612","Yellow","Track","1.141","2.138","13.474","16.241","22.130","7.902","19.762","7.455","60.802"
"4","GTLM","Tommy Milner","10","1:29.388","12:11.222","Yellow","Track","1.147","2.043","12.773","16.204","24.649","7.280","18.451","6.841","60.484"
"66","GTLM","Joey Hand","10","1:30.698","12:15.030","Yellow","Track","1.310","2.369","14.303","13.279","24.235","9.254","18.960","6.988","52.958"
"3","GTLM","Jan Magnussen","10","1:30.739","12:15.651","Yellow","Track","1.351","2.332","14.532","12.947","24.244","9.280","18.994","7.059","51.351"
"911","GTLM","Patrick Pilet","10","1:31.459","12:17.869","Yellow","Track","1.337","2.443","14.396","12.724","23.820","9.462","19.674","7.603","51.889"
"38","PC","James French","10","1:31.967","12:19.356","Yellow","Track","1.407","2.494","14.473","12.350","24.121","8.963","20.486","7.673","49.307"
"88","PC","Mark Kvamme","10","1:32.269","12:20.304","Yellow","Track","1.446","2.624","15.397","12.131","23.700","9.217","19.859","7.895","47.977"
"912","GTLM","Frederic Makowiecki","10","1:32.097","12:21.053","Yellow","Track","1.369","2.577","15.253","12.147","23.951","8.987","20.020","7.793","50.676"
"16","GTD","Spencer Pumpelly","10","1:32.642","12:22.398","Yellow","Track","1.260","2.601","15.474","12.235","23.677","9.114","19.677","8.604","55.060"
"6","GTD","Andrew Davis","10","1:32.563","12:23.561","Yellow","Track","1.254","2.335","15.349","12.354","23.282","9.057","20.108","8.824","55.323"
"9","GTD","Matt Bell","10","1:32.522","12:24.349","Yellow","Track","1.218","2.231","15.705","12.313","22.826","9.391","20.027","8.811","56.958"
"63","GTD","Christina Nielsen","10","1:32.739","12:25.278","Yellow","Track","1.276","2.293","15.519","12.785","23.185","8.933","19.852","8.896","54.369"
"67","GTLM","Richard Westbrook","10","1:32.722","12:26.936","Yellow","Track","1.370","2.477","17.805","12.155","21.651","7.710","20.528","9.026","50.639"
"48","GTD","Madison Snow","10","1:32.563","12:27.613","Yellow","Track","1.324","2.340","17.674","12.170","22.066","7.598","20.295","9.096","52.398"
"23","GTD","Mario Farnbacher","10","1:32.708","12:28.307","Yellow","Track","1.372","2.442","17.411","12.385","22.874","7.410","20.406","8.408","50.565"
"96","GTD","Bret Curtis","10","1:32.495","12:29.508","Yellow","Track","1.372","2.465","16.636","12.613","23.152","7.335","20.745","8.177","50.565"
"73","GTD","Patrick Lindsey","10","1:32.677","12:30.372","Yellow","Track","1.399","2.298","17.519","12.434","23.929","7.590","18.969","8.539","49.589"
"97","GTD","Michael Marsal","10","1:32.921","12:31.974","Yellow","Track","1.317","2.409","17.930","12.650","22.866","7.871","18.422","9.456","52.677"
"22","GTD","Cooper MacNeil","10","1:34.000","12:34.646","Yellow","Track","1.408","2.466","17.400","12.906","22.445","7.270","19.984","10.121","49.272"
"44","GTD","John Potter","10","1:34.014","12:35.373","Yellow","Track","1.515","2.494","17.348","12.949","22.690","7.057","19.844","10.117","45.792"
"33","GTD","Ben Keating","10","1:34.207","12:36.506","Yellow","Track","1.424","2.656","17.382","13.468","23.191","7.235","17.983","10.868","48.718"
"540","GTD","Andy Pilgrim","10","1:34.019","12:38.197","Yellow","Track","1.467","2.674","17.509","13.016","22.339","7.349","18.563","11.102","47.290"
"27","GTD","Cedric Sbirrazzuoli","9","1:33.814","12:39.016","Yellow","Track","1.363","2.551","18.095","12.135","22.965","6.734","18.772","11.199","50.899"
"52","PC","Robert Alon","11","1:30.928","13:30.768","Yellow","Track","1.225","2.263","15.919","15.051","22.253","8.613","18.590","7.014","56.633"
"8","PC","Alex Popow","11","1:28.861","13:31.545","Yellow","Track","1.156","2.076","14.514","15.635","21.005","8.839","18.512","7.124","60.013"
"7","PC","Jose Gutierrez","11","1:28.791","13:32.582","Yellow","Track","1.242","2.208","14.731","15.218","20.962","8.639","18.422","7.369","55.857"
"20","PC","Matthew McMurry","11","1:28.359","13:33.693","Yellow","Track","1.007","1.751","14.735","15.071","21.579","8.507","18.457","7.252","68.893"
"54","PC","Jonathan Bennett","11","1:28.618","13:35.058","Yellow","Track","1.064","2.030","14.509","14.516","21.757","8.991","18.737","7.014","65.202"
"85","PC","Misha Goikhberg","11","1:28.673","13:36.314","Yellow","Track","1.155","2.074","13.774","14.972","21.489","8.899","19.287","7.023","60.065"
