"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SPS"
"20","PC","Johnny Mowlem","62","1:19.389","1:27:28.406","Green","Track","0.605","6.737","7.335","11.197","7.955","10.091","11.765","16.798","1.695","5.211","136.364"
"911","GTLM","Nick Tandy","62","1:19.433","1:27:28.925","Green","Track","0.636","7.058","6.982","10.981","7.954","10.171","11.951","16.579","1.672","5.449","129.717"
"100","GTLM","John Edwards","61","1:18.866","1:27:29.868","Green","Track","0.638","7.068","7.201","10.955","7.882","10.052","11.871","15.995","1.705","5.499","129.310"
"68","GTLM","Daniel Serra","61","1:18.892","1:27:36.834","Green","Track","0.639","7.132","7.072","10.957","7.899","10.126","11.960","15.943","1.705","5.459","129.108"
"62","GTLM","Toni Vilander","62","1:20.379","1:27:40.058","Green","Track","0.644","7.183","7.525","11.162","8.098","10.188","12.062","16.305","1.704","5.508","128.106"
"88","PC","Ashley Freiberg","61","1:20.673","1:27:44.583","Green","Track","0.617","6.945","7.428","11.450","8.045","10.452","11.980","16.814","1.667","5.275","133.712"
"67","GTLM","Ryan Briscoe","62","1:18.474","1:28:04.279","Green","Track","0.633","7.078","7.177","10.935","7.899","9.989","11.807","15.815","1.709","5.432","130.332"
"66","GTLM","Dirk Muller","60","1:17.934","1:28:06.119","Green","Track","0.638","7.079","7.012","10.818","7.882","9.864","11.837","15.646","1.716","5.442","129.310"
"10","P","Jordan Taylor","65","1:16.169","1:28:14.681","Green","Track","0.593","6.661","6.983","10.707","7.652","9.777","11.359","15.713","1.622","5.102","139.123"
"52","PC","Tom Kimber-Smith","61","1:18.901","1:28:16.913","Green","Track","0.614","6.986","7.840","10.968","7.806","9.979","11.609","16.164","1.681","5.254","134.365"
"5","P","Joao Barbosa","65","1:15.785","1:28:17.260","Green","Track","0.594","6.683","6.987","10.607","7.650","9.720","11.133","15.738","1.608","5.065","138.889"
"31","P","Dane Cameron","65","1:15.939","1:28:17.942","Green","Track","0.594","6.661","7.023","10.727","7.616","9.816","11.254","15.609","1.594","5.045","138.889"
"70","P","Joel Miller","65","1:16.024","1:28:20.076","Green","Track","0.588","6.626","7.096","10.714","7.560","9.832","11.169","15.766","1.641","5.032","140.306"
"55","P","Jonathan Bomarito","65","1:16.112","1:28:20.821","Green","Track","0.589","6.621","7.178","10.768","7.604","9.717","11.195","15.760","1.637","5.043","140.068"
"25","GTLM","Dirk Werner","62","1:19.974","1:28:36.460","Green","Track","0.637","7.089","7.262","11.169","8.068","10.271","12.026","16.231","1.722","5.499","129.513"
"85","PC","Stephen Simpson","64","1:18.185","1:28:36.788","Green","Track","0.612","6.866","7.330","10.993","7.801","10.174","11.629","15.960","1.633","5.187","134.804"
"90","P","Ryan Hunter-Reay","65","1:16.942","1:28:37.515","Green","Track","0.597","6.669","6.936","10.894","7.654","9.866","11.309","16.222","1.675","5.120","138.191"
"60","P","Oswaldo Negri","65","1:17.066","1:28:39.186","Green","Track","0.595","6.702","6.944","10.721","7.857","9.882","11.492","16.099","1.643","5.131","138.655"
"8","PC","Renger van der Zande","64","1:18.781","1:28:43.345","Green","Track","0.605","6.879","7.457","11.112","7.868","10.033","11.569","16.303","1.705","5.250","136.364"
"4","GTLM","Tommy Milner","63","1:19.878","1:28:43.920","Green","Track","0.640","7.155","7.163","10.975","7.958","10.165","11.817","16.834","1.704","5.467","128.906"
"38","PC","Kyle Marcelli","64","1:19.283","1:28:43.952","Green","Track","0.600","6.799","7.626","11.120","7.950","10.054","11.611","16.778","1.607","5.138","137.500"
"3","GTLM","Antonio Garcia","63","1:19.002","1:28:46.148","Green","Track","0.641","7.124","7.056","10.917","8.018","10.193","11.821","16.006","1.733","5.493","128.705"
"912","GTLM","Frederic Makowiecki","63","1:18.968","1:28:46.398","Green","Track","0.638","7.082","7.098","11.093","7.858","10.124","11.900","16.033","1.692","5.450","129.310"
"911","GTLM","Nick Tandy","63","1:18.609","1:28:47.534","Green","Track","0.640","7.094","6.943","11.057","8.032","10.114","11.864","15.694","1.704","5.467","128.906"
"100","GTLM","John Edwards","62","1:19.401","1:28:49.269","Green","Track","0.640","7.096","7.091","10.942","7.955","10.311","12.254","15.874","1.729","5.509","128.906"
"20","PC","Johnny Mowlem","63","1:21.631","1:28:50.037","Green","Track","0.606","6.756","7.382","11.272","8.365","10.927","12.671","16.778","1.685","5.189","136.139"
"68","GTLM","Daniel Serra","62","1:18.835","1:28:55.669","Green","Track","0.639","7.129","7.164","10.935","7.934","10.134","11.878","15.873","1.697","5.452","129.108"
"62","GTLM","Toni Vilander","63","1:20.403","1:29:00.461","Green","Track","0.646","7.182","7.409","11.198","8.060","10.279","12.041","16.364","1.715","5.509","127.709"
"88","PC","Ashley Freiberg","62","1:20.500","1:29:05.083","Green","Track","0.616","6.918","7.461","11.402","7.956","10.450","11.937","16.806","1.674","5.280","133.929"
"67","GTLM","Ryan Briscoe","63","1:18.228","1:29:22.507","Green","Track","0.635","7.068","7.109","10.910","7.872","9.989","11.681","15.853","1.699","5.412","129.921"
"66","GTLM","Dirk Muller","61","1:18.322","1:29:24.441","Green","Track","0.635","7.069","7.079","10.862","7.888","9.967","11.856","15.830","1.707","5.429","129.921"
"10","P","Jordan Taylor","66","1:16.087","1:29:30.768","Green","Track","0.596","6.707","6.822","10.693","7.682","9.817","11.328","15.723","1.626","5.093","138.423"
"5","P","Joao Barbosa","66","1:16.004","1:29:33.264","Green","Track","0.595","6.577","7.090","10.752","7.722","9.885","11.162","15.496","1.643","5.082","138.655"
"31","P","Dane Cameron","66","1:16.736","1:29:34.678","Green","Track","0.590","6.636","7.201","11.256","7.690","9.984","11.162","15.558","1.605","5.054","139.831"
"52","PC","Tom Kimber-Smith","62","1:19.528","1:29:36.441","Green","Track","0.614","6.866","7.666","11.050","8.042","10.512","11.814","16.080","1.661","5.223","134.365"
"70","P","Joel Miller","66","1:16.735","1:29:36.811","Green","Track","0.588","6.622","7.025","10.759","7.660","9.985","11.227","16.218","1.654","4.997","140.306"
"55","P","Jonathan Bomarito","66","1:16.624","1:29:37.445","Green","Track","0.591","6.637","7.057","10.760","7.543","9.817","11.281","16.288","1.630","5.020","139.594"
"85","PC","Stephen Simpson","65","1:17.745","1:29:54.533","Green","Track","0.605","6.799","7.204","10.823","7.706","10.134","11.674","15.949","1.639","5.212","136.364"
"90","P","Ryan Hunter-Reay","66","1:17.583","1:29:55.098","Green","Track","0.596","6.644","7.302","11.074","7.653","9.884","11.396","16.268","1.648","5.118","138.423"
"60","P","Oswaldo Negri","66","1:17.639","1:29:56.825","Green","Track","0.592","6.679","7.043","11.042","7.923","9.926","11.466","16.179","1.658","5.131","139.358"
"25","GTLM","Dirk Werner","63","1:22.369","1:29:58.829","Green","Track","0.638","7.142","8.288","11.574","8.191","10.894","12.156","16.255","1.731","5.500","129.310"
"8","PC","Renger van der Zande","65","1:18.330","1:30:01.675","Green","Track","0.612","6.860","7.093","10.931","7.815","9.923","11.512","16.623","1.711","5.250","134.804"
"38","PC","Kyle Marcelli","65","1:18.138","1:30:02.090","Green","Track","0.606","6.858","7.092","11.036","7.804","9.823","11.491","16.472","1.730","5.226","136.139"
"4","GTLM","Tommy Milner","64","1:19.613","1:30:03.533","Green","Track","0.000","0.000","7.300","11.182","8.046","10.141","11.834","15.987","1.796","5.569","0.000"
"3","GTLM","Antonio Garcia","64","1:18.722","1:30:04.870","Green","Track","0.639","7.081","7.077","10.963","7.896","10.165","11.818","15.886","1.727","5.470","129.108"
"912","GTLM","Frederic Makowiecki","64","1:18.824","1:30:05.222","Green","Track","0.637","7.042","7.168","10.993","7.865","10.142","11.834","15.970","1.705","5.468","129.513"
"911","GTLM","Nick Tandy","64","1:18.189","1:30:05.723","Green","Track","0.641","7.080","6.892","10.818","7.814","10.140","11.880","15.744","1.714","5.466","128.705"
"100","GTLM","John Edwards","63","1:18.500","1:30:07.769","Green","Track","0.638","7.069","7.105","10.930","7.897","10.019","11.930","15.702","1.714","5.496","129.310"
"20","PC","Johnny Mowlem","64","1:19.425","1:30:09.462","Green","Track","0.605","6.738","7.511","11.215","8.022","10.169","11.714","16.539","1.698","5.214","136.364"
"68","GTLM","Daniel Serra","63","1:18.646","1:30:14.315","Green","Track","0.636","7.110","7.102","10.823","7.898","10.168","11.914","15.854","1.691","5.450","129.717"
"62","GTLM","Toni Vilander","64","1:20.470","1:30:20.931","Green","Track","0.645","7.171","7.470","11.176","8.049","10.303","12.077","16.341","1.724","5.514","127.907"
"88","PC","Ashley Freiberg","63","1:20.455","1:30:25.538","Green","Track","0.618","6.912","7.528","11.377","7.981","10.408","12.008","16.650","1.679","5.294","133.495"
"67","GTLM","Ryan Briscoe","64","1:18.820","1:30:41.327","Green","Track","0.634","7.043","7.235","10.942","8.041","10.106","11.726","16.001","1.690","5.402","130.126"
"66","GTLM","Dirk Muller","62","1:18.361","1:30:42.802","Green","Track","0.635","7.057","7.066","10.785","8.013","9.981","11.809","15.880","1.705","5.430","129.921"
"10","P","Jordan Taylor","67","1:15.818","1:30:46.586","Green","Track","0.596","6.687","6.769","10.654","7.663","9.771","11.312","15.681","1.616","5.069","138.423"
"5","P","Joao Barbosa","67","1:16.254","1:30:49.518","Green","Track","0.595","6.677","6.915","10.658","7.633","9.895","11.306","15.859","1.633","5.083","138.655"
"31","P","Dane Cameron","67","1:15.780","1:30:50.458","Green","Track","0.593","6.655","6.925","10.681","7.583","9.833","11.162","15.470","1.716","5.162","139.123"
"70","P","Joel Miller","67","1:16.280","1:30:53.091","Green","Track","0.585","6.611","7.053","10.684","7.679","10.026","11.320","15.674","1.638","5.010","141.026"
"55","P","Jonathan Bomarito","67","1:16.388","1:30:53.833","Green","Track","0.588","6.646","7.205","10.771","7.599","9.856","11.306","15.796","1.622","4.999","140.306"
"52","PC","Tom Kimber-Smith","63","1:19.560","1:30:56.001","Green","Track","0.613","7.387","8.074","11.026","7.997","10.053","11.651","15.888","1.655","5.216","134.584"
"85","PC","Stephen Simpson","66","1:18.330","1:31:12.863","Green","Track","0.610","6.877","7.216","10.969","7.776","10.231","11.735","16.038","1.648","5.230","135.246"
"90","P","Ryan Hunter-Reay","67","1:18.385","1:31:13.483","Green","Track","0.596","6.665","7.312","11.123","7.720","9.923","11.954","16.338","1.653","5.101","138.423"
"60","P","Oswaldo Negri","67","1:17.299","1:31:14.124","Green","Track","0.598","6.699","7.030","10.738","7.725","9.856","11.444","16.496","1.621","5.092","137.960"
"25","GTLM","Dirk Werner","64","1:19.786","1:31:18.615","Green","Track","0.638","7.089","7.229","11.097","8.208","10.180","11.937","16.207","1.722","5.479","129.310"
"8","PC","Renger van der Zande","66","1:19.663","1:31:21.338","Green","Track","0.613","6.859","7.176","11.015","7.888","10.460","12.105","16.676","1.658","5.213","134.584"
"38","PC","Kyle Marcelli","66","1:19.456","1:31:21.546","Green","Track","0.605","6.751","7.172","10.974","7.836","10.302","12.169","16.912","1.619","5.116","136.364"
"4","GTLM","Tommy Milner","65","1:19.237","1:31:22.770","Green","Track","0.643","7.149","7.231","10.962","7.953","10.088","11.828","16.192","1.716","5.475","128.305"
"912","GTLM","Frederic Makowiecki","65","1:19.297","1:31:24.519","Green","Track","0.635","7.063","7.085","10.976","8.198","10.346","11.943","15.849","1.719","5.483","129.921"
"911","GTLM","Nick Tandy","65","1:19.208","1:31:24.931","Green","Track","0.640","7.077","6.897","0.000","0.000","10.702","11.981","15.757","1.700","5.460","128.906"
"100","GTLM","John Edwards","64","1:19.328","1:31:27.097","Green","Track","0.637","7.074","7.014","0.000","0.000","10.128","12.038","15.767","1.712","5.493","129.513"
"20","PC","Johnny Mowlem","65","1:19.823","1:31:29.285","Green","Track","0.607","6.763","7.311","0.000","0.000","10.346","11.737","16.499","1.686","5.209","135.914"
"68","GTLM","Daniel Serra","64","1:19.848","1:31:34.163","Green","Track","0.637","7.106","7.040","0.000","0.000","10.423","12.079","16.151","1.706","5.472","129.513"
"62","GTLM","Toni Vilander","65","1:21.101","1:31:42.032","Green","Track","0.645","7.180","7.447","0.000","0.000","10.198","12.007","16.278","1.736","5.526","127.907"
"88","PC","Ashley Freiberg","64","1:21.896","1:31:47.434","Green","Track","0.614","6.908","7.486","0.000","0.000","10.310","12.047","16.825","1.685","5.308","134.365"
"67","GTLM","Ryan Briscoe","65","1:19.113","1:32:00.440","Green","Track","0.631","7.037","7.236","0.000","0.000","10.123","11.749","15.908","1.693","5.404","130.745"
"66","GTLM","Dirk Muller","63","1:19.599","1:32:02.401","Green","Track","0.637","7.066","7.101","0.000","0.000","10.244","11.848","15.902","1.694","5.418","129.513"
"10","P","Jordan Taylor","68","1:16.333","1:32:02.919","Green","Track","0.594","6.681","6.831","0.000","0.000","9.805","11.407","15.638","1.612","5.066","138.889"
"5","P","Joao Barbosa","68","1:15.917","1:32:05.435","Green","Track","0.594","6.666","6.971","0.000","0.000","9.699","11.227","15.636","1.632","5.081","138.889"
"31","P","Dane Cameron","68","1:15.672","1:32:06.130","Green","Track","0.597","6.668","6.922","0.000","0.000","9.746","11.152","15.512","1.602","5.052","138.191"
"70","P","Joel Miller","68","1:16.970","1:32:10.061","Green","Track","0.587","6.641","7.064","0.000","0.000","10.102","11.190","15.886","1.672","5.048","140.545"
"55","P","Jonathan Bomarito","68","1:16.884","1:32:10.717","Green","Track","0.588","6.651","7.322","0.000","0.000","9.758","11.177","15.817","1.648","5.029","140.306"
"52","PC","Tom Kimber-Smith","64","1:18.679","1:32:14.680","Green","Track","0.611","6.845","7.266","0.000","0.000","9.857","11.607","15.971","1.676","5.236","135.025"
"90","P","Ryan Hunter-Reay","68","1:18.598","1:32:32.081","Green","Track","0.598","6.668","7.266","0.000","0.000","10.023","11.505","16.728","1.678","5.136","137.960"
"85","PC","Stephen Simpson","67","1:19.587","1:32:32.450","Green","Track","0.612","6.876","7.194","0.000","0.000","10.176","11.676","17.269","1.647","5.210","134.804"
"60","P","Oswaldo Negri","68","1:18.897","1:32:33.021","Green","Track","0.594","6.687","7.230","0.000","0.000","10.017","11.720","16.959","1.654","5.118","138.889"
"25","GTLM","Dirk Werner","65","1:19.544","1:32:38.159","Green","Track","0.637","7.073","7.196","0.000","0.000","10.253","12.032","16.003","1.721","5.478","129.513"
"8","PC","Renger van der Zande","67","1:17.951","1:32:39.289","Green","Track","0.610","6.836","7.240","0.000","0.000","9.955","11.537","16.191","1.646","5.178","135.246"
"38","PC","Kyle Marcelli","67","1:18.266","1:32:39.812","Green","Track","0.595","6.685","7.400","0.000","0.000","10.097","11.593","16.222","1.618","5.110","138.655"
"4","GTLM","Tommy Milner","66","1:19.168","1:32:41.938","Green","Track","0.640","7.106","7.202","0.000","0.000","10.192","11.917","15.960","1.710","5.460","128.906"
"912","GTLM","Frederic Makowiecki","66","1:18.464","1:32:42.983","Green","Track","0.640","7.084","7.051","0.000","0.000","10.019","11.808","15.875","1.701","5.460","128.906"
"911","GTLM","Nick Tandy","66","1:18.728","1:32:43.659","Green","Track","0.638","7.072","7.102","0.000","0.000","10.082","11.866","15.831","1.843","5.585","129.310"
"20","PC","Johnny Mowlem","66","1:20.801","1:32:50.086","Green","Track","0.604","6.757","7.651","0.000","0.000","10.170","11.879","17.338","1.706","5.220","136.589"
"68","GTLM","Daniel Serra","65","1:20.523","1:32:54.686","Green","Track","0.638","7.116","7.737","0.000","0.000","10.237","12.022","16.439","1.706","5.454","129.310"
"62","GTLM","Toni Vilander","66","1:21.120","1:33:03.152","Green","Track","0.645","7.175","7.835","0.000","0.000","10.228","11.999","16.385","1.722","5.511","127.907"
"3","GTLM","Antonio Garcia","65","3:01.631","1:33:06.501","Green","Pit","0.639","7.087","7.090","0.000","0.000","17.091","22.225","0.000","0.000","15.931","129.108"
"88","PC","Ashley Freiberg","65","1:21.474","1:33:08.908","Green","Track","0.616","7.008","8.168","0.000","0.000","10.337","12.055","16.854","1.668","5.260","133.929"
"10","P","Jordan Taylor","69","1:17.338","1:33:20.257","Green","Track","0.594","6.622","7.325","0.000","0.000","10.060","11.590","15.832","1.615","5.066","138.889"
"67","GTLM","Ryan Briscoe","66","1:21.321","1:33:21.761","Green","Track","0.628","7.061","8.098","0.000","0.000","10.507","12.237","16.186","1.681","5.393","131.369"
"5","P","Joao Barbosa","69","1:16.898","1:33:22.333","Green","Track","0.594","6.650","7.060","0.000","0.000","9.927","11.397","16.164","1.607","5.052","138.889"
"31","P","Dane Cameron","69","1:16.730","1:33:22.860","Green","Track","0.594","6.627","6.983","0.000","0.000","9.851","11.378","16.322","1.580","5.019","138.889"
"66","GTLM","Dirk Muller","64","1:21.554","1:33:23.955","Green","Track","0.632","7.039","8.212","0.000","0.000","10.093","11.965","17.338","1.686","5.406","130.538"
"70","P","Joel Miller","69","1:16.683","1:33:26.744","Green","Track","0.590","6.626","7.275","0.000","0.000","10.046","11.267","15.842","1.670","5.018","139.831"
