"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SPS"
"90","P","Ryan Hunter-Reay","33","1:35.759","1:12:17.529","Green","Pit","0.599","6.677","7.932","12.361","8.338","10.752","11.868","18.060","3.913","15.259","137.730"
"3","GTLM","Jan Magnussen","35","1:20.087","1:12:17.813","Green","Track","0.638","7.073","7.346","11.139","8.086","10.352","11.947","16.300","1.728","5.478","129.310"
"912","GTLM","Frederic Makowiecki","35","1:19.058","1:12:19.429","Green","Track","0.639","7.071","7.063","10.907","7.909","10.152","11.854","16.300","1.709","5.454","129.108"
"54","PC","Colin Braun","40","1:51.115","1:12:22.845","Green","Pit","0.604","6.839","26.265","12.058","8.064","10.185","11.611","16.556","3.545","15.388","136.589"
"62","GTLM","Toni Vilander","39","1:19.121","1:12:26.744","Green","Track","0.640","7.119","6.961","11.064","7.897","10.063","11.952","16.224","1.723","5.478","128.906"
"911","GTLM","Patrick Pilet","34","1:19.444","1:12:27.955","Green","Track","0.641","7.135","7.073","10.985","7.998","10.162","12.037","16.212","1.715","5.486","128.705"
"68","GTLM","Alessandro Balzan","43","1:22.397","1:12:33.608","Green","Track","0.639","7.104","7.704","11.433","8.196","10.525","12.379","17.144","1.768","5.505","129.108"
"5","P","Christian Fittipaldi","39","1:17.219","1:12:33.499","Green","Track","0.590","6.593","6.963","10.956","7.678","9.834","11.340","16.560","1.644","5.061","139.831"
"70","P","Joel Miller","39","1:17.441","1:12:35.130","Green","Track","0.584","6.531","6.884","10.985","7.846","9.837","11.629","16.346","1.733","5.066","141.267"
"60","P","John Pew","37","1:23.811","1:12:48.548","Green","Track","0.602","6.787","8.265","12.558","8.370","10.794","12.083","17.592","1.664","5.096","137.043"
"0","P","Katherine Legge","27","1:21.344","1:12:55.177","Green","Track","0.589","6.667","7.642","11.814","8.042","10.234","12.125","17.533","1.655","5.043","140.068"
"66","GTLM","Dirk Muller","30","7:41.893","1:12:57.808","Green","Track","0.000","0.000","14.043","12.234","8.508","10.470","12.146","17.227","1.723","5.459","0.000"
"10","P","Ricky Taylor","35","4:36.624","1:12:59.126","Green","Track","0.000","0.000","13.343","11.372","7.842","10.271","11.708","16.146","1.643","5.085","0.000"
"4","GTLM","Oliver Gavin","39","1:25.036","1:13:03.478","Green","Track","0.640","7.113","8.019","11.435","8.170","10.405","12.155","19.972","1.690","5.437","128.906"
"31","P","Eric Curran","38","1:17.142","1:13:17.838","Green","Track","0.588","6.577","7.251","10.924","7.678","10.045","11.335","16.118","1.611","5.015","140.306"
"55","P","Jonathan Bomarito","30","1:16.663","1:13:29.833","Green","Track","0.589","6.670","7.241","10.871","7.532","9.810","11.244","15.972","1.674","5.060","140.068"
"85","PC","Misha Goikhberg","40","1:21.336","1:13:37.779","Green","Track","0.604","6.839","7.340","11.830","8.249","10.298","11.691","17.453","1.775","5.257","136.589"
"38","PC","Kyle Marcelli","29","7:28.991","1:13:42.440","Green","Track","0.000","0.000","15.013","13.182","9.857","13.059","12.546","17.903","1.716","5.195","0.000"
"911","GTLM","Patrick Pilet","35","1:20.036","1:13:47.991","Green","Track","0.641","7.151","7.005","11.135","7.984","10.371","12.119","16.457","1.694","5.479","128.705"
"5","P","Christian Fittipaldi","40","1:16.489","1:13:49.988","Green","Track","0.588","6.609","6.961","10.868","7.711","9.900","11.335","15.834","1.630","5.053","140.306"
"3","GTLM","Jan Magnussen","36","1:33.528","1:13:51.341","Green","Pit","0.636","7.083","7.304","11.261","8.040","10.826","12.106","16.682","4.459","15.131","129.717"
"912","GTLM","Frederic Makowiecki","36","1:34.646","1:13:54.075","Green","Pit","0.638","7.083","7.088","10.954","7.999","11.445","12.468","17.471","4.275","15.225","129.310"
"68","GTLM","Alessandro Balzan","44","1:21.127","1:13:54.735","Green","Track","0.639","7.121","7.353","11.228","8.223","10.435","12.262","16.645","1.738","5.483","129.108"
"62","GTLM","Toni Vilander","40","1:35.601","1:14:02.345","Green","Pit","0.638","7.139","7.070","11.031","7.994","10.812","13.289","17.969","4.606","15.053","129.310"
"70","P","Joel Miller","40","1:31.004","1:14:06.134","Green","Pit","0.582","6.522","8.268","11.405","7.945","10.223","11.447","16.719","3.385","14.508","141.753"
"60","P","John Pew","38","1:22.601","1:14:11.149","Green","Track","0.590","6.727","7.518","11.824","8.089","10.920","12.103","17.969","1.703","5.158","139.831"
"52","PC","Tom Kimber-Smith","41","2:06.907","1:14:13.045","Green","Track","0.616","6.876","7.674","11.616","7.964","50.397","12.948","21.764","1.763","5.289","133.929"
"0","P","Katherine Legge","28","1:20.180","1:14:15.357","Green","Track","0.590","6.666","7.606","11.485","7.925","10.141","11.845","17.245","1.645","5.032","139.831"
"10","P","Ricky Taylor","36","1:17.263","1:14:16.389","Green","Track","0.595","6.684","7.095","11.063","7.759","10.181","11.414","15.816","1.611","5.045","138.655"
"66","GTLM","Dirk Muller","31","1:21.861","1:14:19.669","Green","Track","0.640","7.103","7.219","11.219","8.077","11.542","12.176","16.692","1.721","5.472","128.906"
"4","GTLM","Oliver Gavin","40","1:20.256","1:14:23.734","Green","Track","0.640","7.091","7.428","11.242","8.074","10.288","11.947","16.443","1.679","5.424","128.906"
"8","PC","Renger van der Zande","39","5:46.499","1:14:42.327","Green","Track","0.000","0.000","16.187","14.900","9.579","13.700","14.807","22.721","2.091","6.128","0.000"
"55","P","Jonathan Bomarito","31","1:15.917","1:14:45.750","Green","Track","0.588","6.665","6.934","10.777","7.519","9.641","11.208","15.857","1.681","5.047","140.306"
"31","P","Eric Curran","39","1:33.182","1:14:51.020","Green","Pit","0.586","6.580","7.222","11.025","7.638","10.005","12.649","18.445","3.718","15.314","140.785"
"85","PC","Misha Goikhberg","41","1:20.224","1:14:58.003","Green","Track","0.607","6.839","7.377","11.389","7.898","10.172","11.553","17.373","1.760","5.256","135.914"
"38","PC","Kyle Marcelli","30","1:21.174","1:15:03.614","Green","Track","0.605","6.808","7.519","11.902","8.140","10.447","12.039","16.929","1.643","5.142","136.364"
"5","P","Christian Fittipaldi","41","1:16.608","1:15:06.596","Green","Track","0.591","6.594","6.987","10.985","7.708","9.740","11.293","16.022","1.628","5.060","139.594"
"911","GTLM","Patrick Pilet","36","1:19.837","1:15:07.828","Green","Track","0.643","7.177","6.935","10.861","7.991","10.178","12.057","16.780","1.719","5.496","128.305"
"68","GTLM","Alessandro Balzan","45","1:20.951","1:15:15.686","Green","Track","0.638","7.113","7.335","11.342","8.242","10.223","12.174","16.641","1.739","5.504","129.310"
"52","PC","Tom Kimber-Smith","42","1:20.454","1:15:33.499","Green","Track","0.611","6.853","7.466","11.528","7.963","10.334","11.769","16.980","1.708","5.242","135.025"
"10","P","Ricky Taylor","37","1:19.783","1:15:36.172","Green","Track","0.590","6.673","6.854","11.242","8.061","10.187","12.133","17.325","1.628","5.090","139.831"
"0","P","Katherine Legge","29","1:21.684","1:15:37.041","Green","Track","0.587","6.658","7.281","11.502","7.946","10.220","12.296","18.518","1.653","5.023","140.545"
"66","GTLM","Dirk Muller","32","1:19.705","1:15:39.374","Green","Track","0.639","7.132","7.199","11.055","8.039","10.260","11.834","16.324","1.745","5.478","129.108"
"4","GTLM","Oliver Gavin","41","1:18.845","1:15:42.579","Green","Track","0.636","7.083","7.128","10.923","7.917","10.077","11.817","16.130","1.699","5.435","129.717"
"60","P","John Pew","39","1:38.105","1:15:49.254","Green","Pit","0.593","6.716","7.274","11.354","7.940","10.866","14.573","18.745","4.448","15.596","139.123"
"8","PC","Renger van der Zande","40","1:34.914","1:16:17.241","Green","Track","0.734","8.983","9.862","13.357","9.321","12.472","13.296","19.134","1.873","5.882","112.398"
"55","P","Jonathan Bomarito","32","1:31.721","1:16:17.471","Green","Pit","0.587","6.664","8.110","11.461","7.901","9.952","11.440","16.793","3.685","15.128","140.545"
"85","PC","Misha Goikhberg","42","1:20.075","1:16:18.078","Green","Track","0.608","6.833","7.385","11.345","7.953","10.107","11.678","17.219","1.709","5.238","135.691"
"5","P","Christian Fittipaldi","42","1:16.972","1:16:23.568","Green","Track","0.595","6.608","6.994","10.895","7.681","9.850","11.327","16.344","1.624","5.054","138.655"
"911","GTLM","Patrick Pilet","37","1:19.783","1:16:27.611","Green","Track","0.643","7.164","6.998","10.884","7.942","10.161","12.043","16.759","1.710","5.479","128.305"
"38","PC","Kyle Marcelli","31","1:35.863","1:16:39.477","Green","Pit","0.602","6.819","7.349","11.400","8.109","10.198","11.803","19.562","4.607","15.414","137.043"
"68","GTLM","Alessandro Balzan","46","1:33.519","1:16:49.205","Green","Pit","0.638","7.114","7.255","11.346","8.162","10.421","12.159","17.063","4.231","15.130","129.310"
"52","PC","Tom Kimber-Smith","43","1:19.138","1:16:52.637","Green","Track","0.610","6.835","7.444","11.317","7.881","10.065","11.684","16.334","1.715","5.253","135.246"
"10","P","Ricky Taylor","38","1:16.699","1:16:52.871","Green","Track","0.596","6.713","6.799","10.909","7.656","9.867","11.405","16.025","1.648","5.081","138.423"
"66","GTLM","Dirk Muller","33","1:19.571","1:16:58.945","Green","Track","0.637","7.100","7.155","10.977","7.963","10.226","11.981","16.280","1.754","5.498","129.513"
"4","GTLM","Oliver Gavin","42","1:18.533","1:17:01.112","Green","Track","0.637","7.069","6.986","10.897","7.907","10.092","11.746","16.077","1.698","5.424","129.513"
"0","P","Katherine Legge","30","1:33.334","1:17:10.375","Green","Pit","0.580","6.594","7.208","11.182","7.856","10.077","11.778","17.556","4.685","15.818","142.241"
"3","GTLM","Jan Magnussen","37","3:27.282","1:17:18.623","Green","Track","0.000","0.000","13.116","11.963","8.581","10.670","12.285","16.741","1.714","5.424","0.000"
"5","P","Christian Fittipaldi","43","1:17.119","1:17:40.687","Green","Track","0.590","6.642","6.938","10.896","7.714","9.832","11.319","16.517","1.618","5.053","139.831"
"85","PC","Misha Goikhberg","43","1:22.595","1:17:40.673","Green","Track","0.605","6.791","8.453","12.456","8.311","10.332","11.595","17.132","1.702","5.218","136.364"
"8","PC","Renger van der Zande","41","1:28.771","1:17:46.012","Green","Track","0.650","7.102","8.687","12.464","8.799","11.753","13.106","18.600","1.908","5.702","126.923"
"911","GTLM","Patrick Pilet","38","1:19.703","1:17:47.314","Green","Track","0.642","7.160","7.014","11.019","8.092","10.136","12.036","16.352","1.745","5.507","128.505"
"10","P","Ricky Taylor","39","1:16.279","1:18:09.150","Green","Track","0.590","6.697","6.905","10.800","7.633","9.704","11.333","15.738","1.735","5.144","139.831"
"52","PC","Tom Kimber-Smith","44","1:19.656","1:18:12.293","Green","Track","0.609","6.834","7.729","11.262","7.963","10.085","11.771","16.497","1.702","5.204","135.468"
"4","GTLM","Oliver Gavin","43","1:19.910","1:18:21.022","Green","Track","0.633","7.054","7.349","11.070","8.009","10.278","12.214","16.182","1.696","5.425","130.332"
"67","GTLM","Richard Westbrook","23","6:32.834","1:18:29.973","Green","Track","0.000","0.000","17.013","13.336","9.056","11.334","12.865","18.009","1.758","5.530","0.000"
"25","GTLM","Bill Auberlen","32","8:35.147","1:18:34.386","Green","Track","0.000","0.000","13.401","12.994","8.453","10.508","12.035","16.256","1.738","5.491","0.000"
"66","GTLM","Dirk Muller","34","1:36.742","1:18:35.687","Green","Pit","0.636","7.142","7.964","11.495","8.095","11.298","13.103","18.214","3.676","15.119","129.717"
"3","GTLM","Jan Magnussen","38","1:20.496","1:18:39.119","Green","Track","0.635","7.062","7.436","11.191","8.027","10.344","12.208","16.441","1.721","5.431","129.921"
"54","PC","Colin Braun","41","6:28.758","1:18:51.603","Green","Track","0.000","0.000","11.927","11.468","7.952","10.121","11.443","16.420","1.664","5.150","0.000"
"62","GTLM","Giancarlo Fisichella","41","4:57.617","1:18:59.962","Green","Track","0.000","0.000","12.837","12.201","8.377","10.592","12.953","17.275","1.717","5.462","0.000"
"85","PC","Misha Goikhberg","44","1:20.426","1:19:01.099","Green","Track","0.607","6.914","7.491","11.358","7.955","10.059","11.637","17.486","1.720","5.199","135.914"
"5","P","Christian Fittipaldi","44","1:30.074","1:19:10.761","Green","Pit","0.588","6.616","7.121","10.925","7.715","9.855","11.502","16.914","3.605","15.233","140.306"
"911","GTLM","Patrick Pilet","39","1:32.876","1:19:20.190","Green","Pit","0.642","7.178","7.174","11.243","8.150","10.189","12.245","16.867","3.969","15.219","128.505"
"8","PC","Renger van der Zande","42","1:34.899","1:19:20.911","Green","Track","0.709","8.952","9.160","13.439","9.760","13.408","13.478","18.832","1.814","5.347","116.361"
"68","GTLM","Alessandro Balzan","47","2:33.134","1:19:22.339","Green","Track","0.000","0.000","14.782","14.405","9.120","12.905","13.389","19.120","1.890","5.638","0.000"
"90","P","Ryan Hunter-Reay","34","7:13.675","1:19:31.204","Green","Track","0.000","0.000","13.427","12.509","8.009","10.330","11.590","16.655","1.665","5.103","0.000"
"52","PC","Tom Kimber-Smith","45","1:19.832","1:19:32.125","Green","Track","0.605","6.806","7.354","11.298","8.023","10.228","11.887","16.643","1.730","5.258","136.364"
"10","P","Ricky Taylor","40","1:29.526","1:19:38.676","Green","Pit","0.598","6.742","6.928","11.017","7.820","9.904","11.500","16.088","3.708","15.221","137.960"
"4","GTLM","Oliver Gavin","44","1:18.870","1:19:39.892","Green","Track","0.634","7.079","7.064","10.980","7.980","10.091","11.834","16.060","1.713","5.435","130.126"
"67","GTLM","Richard Westbrook","24","1:23.102","1:19:53.075","Green","Track","0.646","7.208","7.507","11.719","8.452","10.759","12.534","17.020","1.742","5.515","127.709"
"25","GTLM","Bill Auberlen","33","1:19.982","1:19:54.368","Green","Track","0.640","7.157","7.320","11.262","8.102","10.090","12.059","16.125","1.745","5.482","128.906"
"3","GTLM","Jan Magnussen","39","1:19.739","1:19:58.858","Green","Track","0.637","7.064","7.332","11.110","8.045","10.201","11.981","16.196","1.730","5.443","129.513"
"54","PC","Colin Braun","42","1:17.796","1:20:09.399","Green","Track","0.602","6.817","7.099","11.100","7.696","9.912","11.466","16.183","1.712","5.209","137.043"
"62","GTLM","Giancarlo Fisichella","42","1:20.021","1:20:19.983","Green","Track","0.637","7.183","7.157","11.159","8.066","10.167","11.986","16.405","1.754","5.507","129.513"
"85","PC","Misha Goikhberg","45","1:21.684","1:20:22.783","Green","Track","0.601","6.776","7.558","11.393","7.985","10.854","12.163","17.446","1.703","5.205","137.271"
"60","P","John Pew","40","4:34.341","1:20:23.595","Green","Track","0.000","0.000","14.061","13.033","9.363","11.230","12.895","17.886","1.690","5.146","0.000"
"8","PC","Renger van der Zande","43","1:21.745","1:20:42.656","Green","Track","0.612","6.870","7.352","11.849","8.076","10.491","11.797","17.757","1.722","5.219","134.804"
"68","GTLM","Alessandro Balzan","48","1:23.857","1:20:46.196","Green","Track","0.647","7.201","8.039","12.059","8.426","10.713","12.457","17.097","1.741","5.477","127.512"
"90","P","Ryan Hunter-Reay","35","1:16.774","1:20:47.978","Green","Track","0.597","6.703","6.911","11.122","7.605","9.934","11.342","15.813","1.659","5.088","138.191"
"52","PC","Tom Kimber-Smith","46","1:18.728","1:20:50.853","Green","Track","0.607","6.831","7.339","11.135","7.863","10.138","11.721","16.181","1.699","5.214","135.914"
"4","GTLM","Oliver Gavin","45","1:18.793","1:20:58.685","Green","Track","0.636","7.087","7.037","10.924","7.947","10.047","11.863","16.126","1.703","5.423","129.717"
"25","GTLM","Bill Auberlen","34","1:21.126","1:21:15.494","Green","Track","0.638","7.115","7.296","11.156","8.213","10.762","12.023","16.720","1.726","5.477","129.310"
"67","GTLM","Richard Westbrook","25","1:23.501","1:21:16.576","Green","Track","0.641","7.199","7.687","11.614","8.346","11.566","12.429","16.795","1.730","5.494","128.705"
"55","P","Tristan Nunez","33","5:00.359","1:21:17.830","Green","Track","0.000","0.000","15.133","12.742","8.193","10.385","11.695","17.131","1.725","5.075","0.000"
"3","GTLM","Jan Magnussen","40","1:19.798","1:21:18.656","Green","Track","0.636","7.083","7.296","11.097","8.144","10.216","11.877","16.303","1.729","5.417","129.717"
"54","PC","Colin Braun","43","1:17.685","1:21:27.084","Green","Track","0.603","6.827","6.983","10.839","7.814","9.878","11.529","16.349","1.688","5.175","136.816"
"62","GTLM","Giancarlo Fisichella","43","1:21.444","1:21:41.427","Green","Track","0.641","7.184","7.103","12.071","8.174","10.486","12.197","16.363","1.743","5.482","128.705"
"85","PC","Misha Goikhberg","46","1:20.020","1:21:42.803","Green","Track","0.603","6.797","7.552","11.254","7.945","10.208","11.634","17.120","1.699","5.208","136.816"
"60","P","John Pew","41","1:21.845","1:21:45.440","Green","Track","0.594","6.757","7.885","12.100","8.182","10.346","12.012","17.150","1.676","5.143","138.889"
"66","GTLM","Joey Hand","35","3:24.068","1:21:59.755","Green","Track","0.000","0.000","13.429","13.578","8.791","10.895","12.490","17.997","1.767","5.498","0.000"
"8","PC","Renger van der Zande","44","1:20.582","1:22:03.238","Green","Track","0.608","6.846","7.520","11.704","8.073","10.200","11.686","17.016","1.714","5.215","135.691"
"68","GTLM","Alessandro Balzan","49","1:20.410","1:22:06.606","Green","Track","0.636","7.091","7.349","11.283","8.057","10.343","12.055","16.443","1.727","5.426","129.717"
