"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"44","GTD","Andy Lally","7","53.503","8:18.987","Green","Track","0.469","0.838","9.843","10.433","13.807","5.768","9.561","2.784","147.921"
"912","GTLM","Earl Bamber","5","52.746","8:19.459","Green","Track","0.464","0.831","9.608","10.602","13.960","5.326","9.215","2.740","149.515"
"52","PC","Tom Kimber-Smith","9","50.214","8:20.193","Green","Track","0.441","0.791","9.286","10.209","13.384","5.100","8.429","2.574","157.313"
"33","GTD","Jeroen Bleekemolen","7","54.723","8:29.171","Green","Track","0.468","0.834","10.647","10.990","13.896","5.510","9.561","2.817","148.237"
"540","GTD","Andy Pilgrim","8","56.689","8:30.871","Green","Track","0.484","0.869","11.166","11.333","14.444","5.680","9.852","2.861","143.337"
"911","GTLM","Nick Tandy","6","53.270","8:31.480","Green","Track","0.466","0.831","9.698","10.975","13.888","5.438","9.230","2.744","148.873"
"38","PC","James French","8","51.144","8:35.724","Green","Track","0.449","0.800","9.525","10.134","13.346","5.292","8.948","2.650","154.510"
"3","GTLM","Jan Magnussen","7","52.830","8:35.815","Green","Track","0.470","0.841","9.896","10.414","13.828","5.378","9.224","2.779","147.606"
"22","GTD","Leh Keen","7","54.018","8:38.704","Green","Track","0.476","0.850","10.138","10.788","14.005","5.477","9.476","2.808","145.746"
"23","GTD","Mario Farnbacher","8","53.747","8:39.277","Green","Track","0.475","0.849","10.074","10.804","13.947","5.468","9.327","2.803","146.053"
"9","GTD","Matt Bell","9","53.965","8:40.557","Green","Track","0.473","0.843","10.214","10.724","14.058","5.505","9.352","2.796","146.670"
"85","PC","Stephen Simpson","9","50.574","8:40.525","Green","Track","0.448","0.800","9.447","10.305","13.158","5.218","8.595","2.603","154.855"
"73","GTD","Jorg Bergmeister","7","1:04.093","8:43.224","Green","Track","0.000","0.000","13.709","11.359","14.419","5.658","9.526","2.815","0.000"
"6","GTD","Andrew Davis","9","54.200","8:45.413","Green","Track","0.477","0.850","10.122","10.911","13.873","5.600","9.539","2.828","145.440"
"97","GTD","Michael Marsal","9","54.415","8:46.035","Green","Track","0.470","0.840","10.302","10.906","14.125","5.610","9.421","2.741","147.606"
"20","PC","Matthew McMurry","5","54.439","8:46.107","Green","Track","0.461","0.828","10.559","10.906","14.160","5.550","9.304","2.671","150.488"
"100","GTLM","John Edwards","7","53.993","8:46.445","Green","Track","0.463","0.828","9.997","10.960","14.241","5.569","9.206","2.729","149.838"
"25","GTLM","Bill Auberlen","7","51.643","8:49.993","Green","Track","0.462","0.825","9.493","10.234","13.713","5.282","8.926","2.708","150.162"
"88","PC","Remo Ruscitti","6","52.642","8:53.210","Green","Track","0.446","0.820","9.894","10.960","13.712","5.214","8.954","2.642","155.549"
"62","GTLM","Toni Vilander","9","53.258","8:55.536","Green","Track","0.466","0.834","9.758","10.529","13.795","5.809","9.313","2.754","148.873"
"63","GTD","Alessandro Balzan","8","56.101","8:56.217","Green","Track","0.473","0.000","0.000","0.000","0.000","0.000","0.000","0.000","146.670"
"8","PC","Alex Popow","9","55.690","9:03.583","Green","Track","0.450","0.804","9.771","10.484","16.540","5.797","9.174","2.670","154.167"
"7","PC","Sean Rayhall","6","50.611","9:04.664","Green","Track","0.449","0.804","9.629","10.018","13.199","5.182","8.713","2.617","154.510"
"4","GTLM","Oliver Gavin","8","51.896","9:08.771","Green","Track","0.466","0.831","9.767","10.362","13.431","5.262","9.042","2.735","148.873"
"912","GTLM","Earl Bamber","6","53.123","9:12.582","Green","Track","0.464","0.836","10.250","10.735","13.596","5.365","9.144","2.733","149.515"
"44","GTD","Andy Lally","8","54.943","9:13.930","Green","Track","0.468","0.835","9.998","10.582","14.056","6.760","9.477","2.767","148.237"
"48","GTD","Madison Snow","9","55.990","9:14.778","Green","Track","0.466","0.829","10.755","11.611","13.929","5.974","9.650","2.776","148.873"
"52","PC","Tom Kimber-Smith","10","58.324","9:18.517","Green","Track","0.438","0.785","9.765","10.908","14.348","8.470","10.968","2.642","158.390"
"33","GTD","Jeroen Bleekemolen","8","53.951","9:23.122","Green","Track","0.473","0.844","10.084","10.858","13.963","5.545","9.410","2.774","146.670"
"911","GTLM","Nick Tandy","7","52.926","9:24.406","Green","Track","0.464","0.830","10.058","10.240","13.467","5.502","9.530","2.835","149.515"
"540","GTD","Andy Pilgrim","9","56.069","9:26.940","Green","Track","0.483","0.860","11.095","11.157","14.172","5.668","9.765","2.869","143.634"
"3","GTLM","Jan Magnussen","8","53.094","9:28.909","Green","Track","0.472","0.844","9.994","10.342","13.986","5.374","9.291","2.791","146.981"
"85","PC","Stephen Simpson","10","51.893","9:32.418","Green","Track","0.445","0.796","9.488","10.468","13.338","5.817","8.921","2.620","155.899"
"22","GTD","Leh Keen","8","53.833","9:32.537","Green","Track","0.475","0.847","9.989","10.775","13.942","5.567","9.433","2.805","146.053"
"23","GTD","Mario Farnbacher","9","54.247","9:33.524","Green","Track","0.474","0.849","9.955","10.932","14.308","5.600","9.348","2.781","146.361"
"9","GTD","Matt Bell","10","54.085","9:34.642","Green","Track","0.473","0.844","10.221","10.863","13.889","5.569","9.427","2.799","146.670"
"73","GTD","Jorg Bergmeister","8","53.766","9:36.990","Green","Track","0.478","0.852","10.088","10.890","13.877","5.448","9.347","2.786","145.136"
"20","PC","Matthew McMurry","6","54.011","9:40.118","Green","Track","0.452","0.807","9.846","10.829","14.072","5.916","9.387","2.702","153.485"
"6","GTD","Andrew Davis","10","54.805","9:40.218","Green","Track","0.478","0.850","10.094","10.969","14.173","5.783","9.619","2.839","145.136"
"100","GTLM","John Edwards","8","54.746","9:41.191","Green","Track","0.464","0.828","10.081","10.899","14.356","5.517","9.758","2.843","149.515"
"25","GTLM","Bill Auberlen","8","51.653","9:41.646","Green","Track","0.461","0.824","9.518","10.259","13.674","5.294","8.917","2.706","150.488"
"88","PC","Remo Ruscitti","7","52.136","9:45.346","Green","Track","0.449","0.800","9.888","10.390","13.750","5.215","9.001","2.643","154.510"
"62","GTLM","Toni Vilander","10","52.011","9:47.547","Green","Track","0.468","0.836","9.659","10.431","13.488","5.293","9.093","2.743","148.237"
"67","GTLM","Ryan Briscoe","3","7:04.444","9:50.484","Green","Track","0.000","0.000","13.613","12.103","14.211","5.599","9.868","2.922","0.000"
"63","GTD","Alessandro Balzan","9","54.363","9:50.580","Green","Track","0.473","0.845","10.150","10.974","13.874","5.641","9.593","2.813","146.670"
"8","PC","Alex Popow","10","52.742","9:56.325","Green","Track","0.453","0.808","9.887","10.547","13.748","5.450","9.148","2.701","153.146"
"7","PC","Sean Rayhall","7","51.696","9:56.360","Green","Track","0.446","0.799","9.654","10.495","13.325","5.363","8.970","2.644","155.549"
"4","GTLM","Oliver Gavin","9","52.371","10:01.142","Green","Track","0.464","0.834","9.780","10.531","13.611","5.356","9.059","2.736","149.515"
"912","GTLM","Earl Bamber","7","52.214","10:04.796","Green","Track","0.465","0.828","9.608","10.258","13.673","5.429","9.192","2.761","149.194"
"44","GTD","Andy Lally","9","52.807","10:06.737","Green","Track","0.468","0.836","9.804","10.447","13.869","5.424","9.206","2.753","148.237"
"52","PC","Tom Kimber-Smith","11","50.263","10:08.780","Green","Track","0.449","0.802","9.341","9.957","12.942","5.095","9.003","2.674","154.510"
"48","GTD","Madison Snow","10","54.124","10:08.902","Green","Track","0.467","0.832","10.151","10.797","13.908","5.599","9.593","2.777","148.555"
"33","GTD","Jeroen Bleekemolen","9","53.533","10:16.655","Green","Track","0.469","0.835","10.023","10.837","13.807","5.428","9.362","2.772","147.921"
"911","GTLM","Nick Tandy","8","52.580","10:16.986","Green","Track","0.479","0.851","9.669","10.312","13.593","5.560","9.341","2.775","144.833"
"3","GTLM","Jan Magnussen","9","53.129","10:22.038","Green","Track","0.472","0.845","9.889","10.295","13.936","5.633","9.288","2.771","146.981"
"85","PC","Stephen Simpson","11","50.346","10:22.764","Green","Track","0.447","0.800","9.438","9.975","12.987","5.180","8.863","2.656","155.201"
"540","GTD","Andy Pilgrim","10","56.204","10:23.144","Green","Track","0.484","0.862","10.490","11.102","14.315","6.236","9.850","2.865","143.337"
"23","GTD","Mario Farnbacher","10","53.509","10:27.033","Green","Track","0.472","0.843","9.943","10.785","13.891","5.514","9.280","2.781","146.981"
"73","GTD","Jorg Bergmeister","9","53.595","10:30.585","Green","Track","0.472","0.843","9.967","10.791","13.861","5.477","9.388","2.796","146.981"
"20","PC","Matthew McMurry","7","51.881","10:31.999","Green","Track","0.458","0.822","9.759","10.518","13.550","5.283","8.848","2.643","151.474"
"100","GTLM","John Edwards","9","53.055","10:34.246","Green","Track","0.478","0.849","9.640","10.832","14.030","5.349","9.114","2.763","145.136"
"25","GTLM","Bill Auberlen","9","53.590","10:35.236","Green","Track","0.458","0.818","9.749","10.607","14.500","5.561","9.149","2.748","151.474"
"6","GTD","Andrew Davis","11","56.025","10:36.243","Green","Track","0.478","0.852","10.366","10.869","14.951","6.008","9.670","2.831","145.136"
"88","PC","Remo Ruscitti","8","51.166","10:36.512","Green","Track","0.448","0.799","9.661","10.164","13.321","5.107","9.014","2.652","154.855"
"62","GTLM","Toni Vilander","11","51.532","10:39.079","Green","Track","0.465","0.830","9.567","10.237","13.358","5.300","9.044","2.731","149.194"
"22","GTD","Leh Keen","9","1:06.779","10:39.316","Green","Pit","0.475","0.848","10.195","10.847","14.309","6.525","11.450","12.130","146.053"
"16","GTD","Spencer Pumpelly","7","4:20.952","10:43.494","Green","Pit","0.475","0.846","10.062","10.722","14.046","6.285","11.548","206.968","146.053"
"63","GTD","Alessandro Balzan","10","53.709","10:44.289","Green","Track","0.472","0.850","10.089","10.832","13.779","5.553","9.339","2.795","146.981"
"67","GTLM","Ryan Briscoe","4","54.249","10:44.733","Green","Track","0.537","1.006","10.398","10.845","13.690","5.483","9.508","2.782","129.190"
"7","PC","Sean Rayhall","8","50.600","10:46.960","Green","Track","0.450","0.805","9.542","10.166","13.110","5.125","8.764","2.638","154.167"
"8","PC","Alex Popow","11","52.415","10:48.740","Green","Track","0.488","0.887","9.978","10.636","13.618","5.308","8.869","2.631","142.162"
"54","PC","Colin Braun","8","4:13.937","10:52.041","Green","Pit","0.438","0.782","10.018","9.952","13.181","4.944","10.946","203.676","158.390"
"4","GTLM","Oliver Gavin","10","52.087","10:53.229","Green","Track","0.466","0.832","9.886","10.399","13.507","5.256","9.008","2.733","148.873"
"912","GTLM","Earl Bamber","8","52.432","10:57.228","Green","Track","0.495","0.886","9.711","10.497","13.652","5.331","9.074","2.786","140.152"
"52","PC","Tom Kimber-Smith","12","49.728","10:58.508","Green","Track","0.453","0.809","9.319","9.970","13.159","5.025","8.420","2.573","153.146"
"96","GTD","Jens Klingmann","7","3:30.619","10:59.136","Green","Pit","0.466","0.833","9.830","10.747","14.149","5.440","11.367","157.787","148.873"
"48","GTD","Madison Snow","11","54.216","11:03.118","Green","Track","0.469","0.847","10.259","10.862","13.775","5.634","9.580","2.790","147.921"
"911","GTLM","Nick Tandy","9","52.366","11:09.352","Green","Track","0.470","0.839","9.713","10.290","13.634","5.402","9.255","2.763","147.606"
"44","GTD","Andy Lally","10","1:05.970","11:12.707","Green","Pit","0.467","0.832","9.901","10.782","14.073","5.756","12.170","11.989","148.555"
"3","GTLM","Jan Magnussen","10","52.341","11:14.379","Green","Track","0.472","0.843","9.799","10.288","13.696","5.337","9.146","2.760","146.981"
"540","GTD","Andy Pilgrim","11","55.169","11:18.313","Green","Track","0.483","0.861","10.380","11.095","14.143","5.598","9.759","2.850","143.634"
"23","GTD","Mario Farnbacher","11","53.693","11:20.726","Green","Track","0.472","0.843","10.001","10.646","14.130","5.494","9.313","2.794","146.981"
"73","GTD","Jorg Bergmeister","10","53.141","11:23.726","Green","Track","0.473","0.846","9.910","10.743","13.643","5.453","9.297","2.776","146.670"
"20","PC","Matthew McMurry","8","51.756","11:23.755","Green","Track","0.449","0.804","9.683","10.404","13.442","5.311","9.015","2.648","154.510"
"33","GTD","Jeroen Bleekemolen","10","1:07.307","11:23.962","Green","Pit","0.468","0.835","10.530","11.155","14.027","5.625","11.648","13.019","148.237"
"100","GTLM","John Edwards","10","51.755","11:26.001","Green","Track","0.468","0.838","9.563","10.327","13.470","5.215","9.109","2.765","148.237"
"25","GTLM","Bill Auberlen","10","51.897","11:27.133","Green","Track","0.466","0.830","9.635","10.356","13.664","5.261","8.972","2.713","148.873"
"27","GTD","Cedric Sbirrazzuoli","8","3:51.218","11:28.354","Green","Pit","0.482","0.854","10.364","11.172","14.859","6.011","12.545","174.931","143.932"
"88","PC","Remo Ruscitti","9","52.850","11:29.362","Green","Track","0.448","0.799","10.213","10.850","13.841","5.184","8.887","2.628","154.855"
"97","GTD","Michael Marsal","10","2:45.368","11:31.403","Green","Pit","0.462","0.829","10.296","10.892","14.238","5.624","11.114","111.913","150.162"
"6","GTD","Andrew Davis","12","55.565","11:31.808","Green","Track","0.477","0.850","10.183","10.891","15.214","5.637","9.506","2.807","145.440"
"67","GTLM","Ryan Briscoe","5","53.908","11:38.641","Green","Track","0.472","0.852","10.093","10.752","14.151","5.496","9.320","2.772","146.981"
"7","PC","Sean Rayhall","9","51.981","11:38.941","Green","Track","0.450","0.804","9.538","10.192","14.047","5.416","8.899","2.635","154.167"
"8","PC","Alex Popow","12","51.935","11:40.675","Green","Track","0.449","0.801","9.912","10.365","13.515","5.393","8.871","2.629","154.510"
"16","GTD","Spencer Pumpelly","8","1:01.012","11:44.506","Green","Track","0.000","0.000","12.212","10.745","13.897","5.487","9.370","2.757","0.000"
"4","GTLM","Oliver Gavin","11","52.113","11:45.342","Green","Track","0.465","0.832","9.938","10.408","13.586","5.211","8.956","2.717","149.194"
"63","GTD","Alessandro Balzan","11","1:04.288","11:48.577","Green","Pit","0.474","0.846","10.070","10.967","13.666","5.532","11.037","11.696","146.361"
"54","PC","Colin Braun","9","57.933","11:49.974","Green","Track","0.000","0.000","11.412","9.999","13.139","5.011","8.736","2.622","0.000"
"48","GTD","Madison Snow","12","54.254","11:57.372","Green","Track","0.469","0.836","10.280","10.746","13.854","5.631","9.651","2.787","147.921"
"96","GTD","Jens Klingmann","8","1:00.535","11:59.671","Green","Track","0.000","0.000","12.120","10.716","13.564","5.409","9.428","2.766","0.000"
"52","PC","Tom Kimber-Smith","13","1:02.133","12:00.641","Green","Pit","0.439","0.786","9.370","10.068","13.138","5.321","11.145","11.866","158.030"
"911","GTLM","Nick Tandy","10","52.027","12:01.379","Green","Track","0.469","0.838","9.652","10.264","13.416","5.397","9.232","2.759","147.921"
"3","GTLM","Jan Magnussen","11","52.304","12:06.683","Green","Track","0.469","0.839","9.786","10.252","13.675","5.333","9.175","2.775","147.921"
"540","GTD","Andy Pilgrim","12","58.209","12:16.522","Red","Track","0.481","0.857","10.537","11.102","14.189","5.611","10.480","4.952","144.231"
"20","PC","Matthew McMurry","9","53.286","12:17.041","Red","Track","0.449","0.803","9.699","10.322","13.443","5.214","9.036","4.320","154.510"
"23","GTD","Mario Farnbacher","12","1:06.313","12:27.039","Red","Pit","0.472","0.845","9.843","10.985","13.918","5.485","12.726","12.039","146.981"
"67","GTLM","Ryan Briscoe","6","1:07.369","12:46.010","Red","Pit","0.471","0.839","10.022","10.456","13.570","5.966","13.697","12.348","147.293"
"97","GTD","Michael Marsal","11","1:16.389","12:47.792","Red","Pit","0.000","0.000","13.175","11.004","14.332","5.684","13.519","12.140","0.000"
"54","PC","Colin Braun","10","1:02.354","12:52.328","Red","Pit","0.446","0.797","9.156","9.915","13.052","5.416","11.697","11.875","155.549"
"4","GTLM","Oliver Gavin","12","1:09.378","12:54.720","Red","Pit","0.461","0.827","9.965","10.473","15.688","5.921","14.070","11.973","150.488"
"96","GTD","Jens Klingmann","9","1:05.573","13:05.244","Red","Pit","0.468","0.835","9.832","10.663","13.631","5.526","12.732","11.886","148.237"
"3","GTLM","Jan Magnussen","12","1:06.581","13:13.264","Red","Pit","0.471","0.841","9.980","11.119","14.402","5.708","12.399","11.661","147.293"
"33","GTD","Jeroen Bleekemolen","11","10:31.900","21:55.862","Red","Pit","0.468","0.835","10.530","11.155","14.027","5.625","11.648","647.870","148.237"
"33","GTD","Jeroen Bleekemolen","11","11:27.181","22:51.143","Green","Pit","0.468","0.835","10.530","11.155","14.027","5.625","11.648","700.200","148.237"
"912","GTLM","Earl Bamber","9","12:03.930","23:01.158","Green","Pit","0.470","0.841","9.810","10.297","13.552","5.668","11.563","671.729","147.606"
"911","GTLM","Nick Tandy","11","11:00.415","23:01.794","Green","Pit","0.468","0.835","9.736","11.375","14.123","5.564","11.339","606.975","148.237"
"85","PC","Stephen Simpson","12","12:40.937","23:03.701","Green","Pit","0.453","0.808","9.555","10.267","13.616","5.476","11.754","709.008","153.146"
"48","GTD","Madison Snow","13","11:08.695","23:06.067","Green","Pit","0.469","0.836","10.339","10.958","13.913","6.009","12.515","613.656","147.921"
